%LAT	LON	JAN	FEV	MAR	ABR	MAI	JUN	JUL	AGO	SET	OUT	NOV	DEZ
-22.375	-52.375	0.25875	0.27966	0.2292	0.2509	0.12326	0.23667	0.0424	0.00537	0.17947	0.1483	0.12388	0.10795
-22.375	-52.125	0.23978	0.31405	0.18284	0.23293	0.15016	0.23578	0.07119	0.00322	0.16643	0.15804	0.12793	0.12448
-22.375	-51.875	0.29512	0.28491	0.22676	0.21769	0.19032	0.21041	0.04899	0.00067	0.21395	0.18021	0.15471	0.1601
-22.375	-51.625	0.2682	0.29506	0.27755	0.22021	0.17686	0.18755	0.04691	0.00018	0.19564	0.1807	0.16298	0.16703
-22.375	-51.375	0.21131	0.3448	0.30858	0.22952	0.21777	0.19223	0.10149	0.00243	0.15243	0.19678	0.19758	0.14439
-22.375	-51.125	0.21725	0.32785	0.29574	0.28045	0.20897	0.21524	0.09559	0.00234	0.15033	0.18213	0.18126	0.13734
-22.375	-50.875	0.26992	0.36174	0.25761	0.29362	0.18972	0.25326	0.03629	0.00002	0.15679	0.18827	0.18552	0.16015
-22.375	-50.625	0.28751	0.28433	0.22618	0.41186	0.2185	0.23302	0.03654	0.00118	0.13124	0.21955	0.15633	0.18389
-22.375	-50.375	0.27242	0.27025	0.19226	0.31073	0.21941	0.24083	0.11707	0.00092	0.14472	0.24631	0.16788	0.19252
-22.375	-50.125	0.23965	0.28976	0.28397	0.22177	0.18976	0.18954	0.04248	0.0037	0.12605	0.2518	0.19693	0.1787
-22.375	-49.875	0.33583	0.31184	0.24508	0.15489	0.20485	0.18309	0.0464	0.00195	0.11772	0.27153	0.22854	0.18711
-22.375	-49.625	0.23262	0.30292	0.21077	0.18226	0.21078	0.21293	0.04646	0.00092	0.10732	0.25749	0.2304	0.1675
-22.375	-49.375	0.28855	0.25416	0.2494	0.23886	0.19431	0.14925	0.06563	0.00406	0.11685	0.25005	0.23558	0.16604
-22.375	-49.125	0.33917	0.22906	0.25639	0.19385	0.19651	0.11254	0.06757	0.00234	0.1089	0.18111	0.23731	0.16402
-22.375	-48.875	0.26418	0.21319	0.22094	0.13104	0.15654	0.12958	0.07079	0.0096	0.10143	0.18333	0.24264	0.14753
-22.375	-48.625	0.31416	0.2215	0.22971	0.1201	0.18371	0.10826	0.05027	0.01108	0.10132	0.17481	0.2427	0.13993
-22.375	-48.375	0.33158	0.2599	0.209	0.14713	0.22645	0.10514	0.05127	0.01302	0.08783	0.17124	0.243	0.14748
-22.375	-48.125	0.33346	0.27327	0.24599	0.13945	0.21192	0.07071	0.05858	0.01614	0.0773	0.164	0.2519	0.1671
-22.375	-47.875	0.31249	0.31979	0.34086	0.12633	0.20307	0.08829	0.06553	0.01909	0.05663	0.16834	0.22581	0.14797
-22.375	-47.625	0.30145	0.33044	0.33194	0.11724	0.15057	0.09695	0.06932	0.01946	0.05002	0.15729	0.2185	0.14413
-22.375	-47.375	0.28901	0.34486	0.32665	0.1115	0.14581	0.10323	0.06504	0.01899	0.03825	0.14473	0.20819	0.14761
