LAT,LON,JAN,FEV,MR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
-5.125,-65.375,0.532236,0.3423,0.347373,0.402848,0.194776,0.264269,0.0802505,0.0263878,0.0883675,0.17307,0.344117,0.452745
-5.125,-65.125,0.548821,0.363415,0.35373,0.374048,0.217066,0.430878,0.060447,0.0493901,0.056673,0.165389,0.333654,0.520303
-5.125,-64.875,0.469956,0.503238,0.439745,0.37937,0.210325,0.291045,0.0859175,0.0428169,0.0853206,0.221621,0.342984,0.54051
-5.125,-64.625,0.418055,0.556434,0.391086,0.402198,0.236666,0.189281,0.132502,0.0340045,0.0854824,0.176194,0.31698,0.522159
-5.125,-64.375,0.513581,0.582822,0.403346,0.457803,0.220272,0.176588,0.0802988,0.030041,0.106921,0.21752,0.331183,0.547612
-5.125,-64.125,0.618621,0.514669,0.482823,0.494584,0.199519,0.226661,0.103528,0.0211662,0.12899,0.112347,0.261945,0.502741
-5.125,-63.875,0.503502,0.464093,0.440498,0.459196,0.237078,0.224248,0.0735727,0.0563406,0.129508,0.167727,0.215944,0.525948
-5.125,-63.625,0.454423,0.439233,0.434634,0.551685,0.226842,0.273456,0.0689319,0.0404021,0.128767,0.153412,0.268284,0.541933
-5.125,-63.375,0.504544,0.392804,0.387536,0.591164,0.237652,0.246954,0.069912,0.030017,0.120312,0.160174,0.283809,0.567459
-5.125,-63.125,0.516396,0.407655,0.359071,0.654111,0.236106,0.208493,0.0750477,0.0376363,0.0979696,0.154298,0.290711,0.510771
-5.125,-62.875,0.592724,0.373989,0.467348,0.550146,0.196315,0.203545,0.076132,0.0714516,0.0890483,0.142618,0.190921,0.397107
-5.125,-62.625,0.631404,0.409164,0.459421,0.535794,0.247049,0.186789,0.0730701,0.0646035,0.0961412,0.141596,0.183891,0.392658
-5.125,-62.375,0.608658,0.461776,0.396453,0.56043,0.231269,0.239973,0.0905961,0.0635516,0.143398,0.194323,0.212069,0.356443
-5.125,-62.125,0.58866,0.410908,0.358279,0.59031,0.272625,0.222118,0.104756,0.055186,0.127512,0.168253,0.210948,0.315317
-5.125,-61.875,0.613677,0.503491,0.294165,0.538722,0.216995,0.207408,0.105177,0.0244371,0.118491,0.146169,0.187338,0.279845
-5.125,-61.625,0.621217,0.470135,0.289016,0.682237,0.200654,0.253604,0.0941173,0.0162021,0.138944,0.205563,0.179326,0.276049
-5.125,-61.375,0.589732,0.451386,0.290681,0.596768,0.220847,0.236649,0.0661334,0.0183428,0.113934,0.190085,0.176473,0.266618
-5.125,-61.125,0.536392,0.42179,0.337845,0.615207,0.194456,0.216831,0.0496443,0.0192919,0.110648,0.199677,0.175169,0.267735
-5.125,-60.875,0.607164,0.432171,0.389494,0.615672,0.170809,0.206084,0.0687678,0.0448759,0.0960716,0.15392,0.166069,0.341074
-5.125,-60.625,0.583003,0.374635,0.332138,0.59727,0.224288,0.210241,0.152392,0.0436096,0.068568,0.149093,0.16052,0.371444
-5.125,-60.375,0.567587,0.387069,0.334616,0.60792,0.190258,0.222118,0.145757,0.023565,0.0938486,0.207778,0.206691,0.325836
-5.125,-60.125,0.595236,0.381871,0.389587,0.574739,0.174203,0.190544,0.0807247,0.0275306,0.0854238,0.177054,0.186719,0.269741
-5.125,-59.875,0.555795,0.293684,0.334903,0.528434,0.222122,0.189752,0.121565,0.038782,0.0882719,0.126815,0.232746,0.262958
-5.125,-59.625,0.483891,0.221579,0.390169,0.555158,0.221321,0.245697,0.111171,0.011797,0.0565548,0.130215,0.316995,0.275768
-5.125,-59.375,0.385996,0.233598,0.3883,0.474527,0.210523,0.198919,0.154827,0.0276675,0.071125,0.148607,0.214785,0.278015
-5.125,-59.125,0.454113,0.33504,0.433514,0.585676,0.243532,0.212095,0.133279,0.0424156,0.0816004,0.177636,0.280853,0.35846
-5.125,-58.875,0.443137,0.391225,0.355931,0.542861,0.189428,0.22976,0.0599769,0.0357372,0.102857,0.190945,0.194297,0.525051
-5.125,-58.625,0.394894,0.319977,0.354019,0.502684,0.217978,0.350788,0.0481431,0.0364456,0.079493,0.125938,0.15976,0.507178
-5.125,-58.375,0.487878,0.431636,0.353065,0.46388,0.224329,0.284498,0.0434944,0.0348883,0.0695348,0.183182,0.167493,0.396175
-5.125,-58.125,0.532561,0.505542,0.31407,0.392586,0.238399,0.290927,0.0517917,0.0642215,0.107191,0.142608,0.201562,0.449337
-5.125,-57.875,0.495953,0.485315,0.342443,0.436573,0.20551,0.324005,0.0327512,0.0493978,0.0729117,0.235989,0.175109,0.418843
-5.125,-57.625,0.475366,0.42785,0.256191,0.427028,0.263774,0.212469,0.0758122,0.0357904,0.0729256,0.264598,0.16493,0.403585
-5.125,-57.375,0.427739,0.439398,0.308737,0.416713,0.28442,0.116664,0.0787007,0.00926085,0.114312,0.26409,0.168862,0.436962
-5.125,-57.125,0.420995,0.405873,0.27615,0.53544,0.251198,0.149117,0.0340449,0.00522333,0.0720341,0.300497,0.216302,0.459362
-5.125,-56.875,0.404969,0.41205,0.344613,0.607549,0.225309,0.203342,0.074028,0.00875634,0.0610592,0.387573,0.276942,0.415773
-5.125,-56.625,0.395529,0.391534,0.366745,0.573484,0.221016,0.11445,0.0760491,0.00809009,0.0834812,0.311158,0.347716,0.410072
-5.125,-56.375,0.36004,0.364622,0.400925,0.566007,0.172486,0.0958086,0.0489194,0.0243166,0.0996835,0.294457,0.292945,0.39155
-5.125,-56.125,0.348121,0.35787,0.382252,0.561741,0.218761,0.110201,0.0644904,0.0277362,0.104032,0.328414,0.293382,0.319311
-5.125,-55.875,0.338358,0.395349,0.380484,0.609829,0.195538,0.0532794,0.0985095,0.0348051,0.14467,0.347579,0.262332,0.359498
-5.125,-55.625,0.35848,0.447422,0.341151,0.582589,0.147793,0.0512693,0.108282,0.0112132,0.16013,0.367664,0.295759,0.371052
-5.125,-55.375,0.335299,0.475348,0.332243,0.6863,0.126336,0.0963283,0.0844847,0.0014203,0.0982253,0.337489,0.389699,0.301835
-5.125,-55.125,0.295103,0.458847,0.278898,0.709911,0.100103,0.068487,0.0875465,0,0.0965977,0.289011,0.400314,0.317684
-5.125,-54.875,0.235572,0.477699,0.262856,0.689753,0.15114,0.16148,0.0816797,0.000614403,0.0519319,0.192548,0.348623,0.329434
-5.125,-54.625,0.318019,0.618062,0.281227,0.690864,0.166069,0.106845,0.068104,0,0.0503544,0.24953,0.295962,0.292704
-5.125,-54.375,0.290384,0.56358,0.278159,0.521745,0.186658,0.0765627,0.0404424,0,0.032203,0.17211,0.319222,0.287697
-5.125,-54.125,0.312524,0.538383,0.217905,0.491083,0.138945,0.0425259,0.0630795,0.000645643,0.0294376,0.164657,0.304095,0.312952
-5.125,-53.875,0.306949,0.455524,0.327029,0.398056,0.0842904,0.0536081,0.0700522,0.00349136,0.0409711,0.145613,0.343918,0.42673
-5.125,-53.625,0.356614,0.521978,0.306737,0.405667,0.118574,0.115435,0.0915101,0.00452831,0.030928,0.115392,0.180976,0.414546
-5.125,-53.375,0.350899,0.37434,0.181964,0.437151,0.125676,0.172538,0.0277481,0.00450151,0.0271045,0.119303,0.146305,0.420593
-5.125,-53.125,0.281781,0.324177,0.214516,0.418544,0.138834,0.210988,0.0208428,0.00344844,0.0395385,0.0714677,0.136273,0.389144
-5.125,-52.875,0.305186,0.547479,0.167949,0.296837,0.113585,0.206324,0.0321484,0.0192255,0.0219574,0.1137,0.139034,0.261832
-5.125,-52.625,0.350697,0.665087,0.230204,0.287209,0.241876,0.167508,0.0162809,0.0309865,0.0249436,0.0688758,0.199883,0.254971
-5.125,-52.375,0.2808,0.496489,0.304202,0.459636,0.25549,0.0978646,0.0166378,0.0762777,0.0301969,0.129275,0.253087,0.322328
-5.125,-52.125,0.379319,0.402009,0.290901,0.240565,0.234253,0.0818554,0.0209085,0.0247768,0.0520589,0.194754,0.227309,0.285672
-5.125,-51.875,0.458813,0.314626,0.296946,0.344489,0.258224,0.116063,0.0306207,0.0360994,0.0441667,0.0485919,0.217323,0.224652
-5.125,-51.625,0.463076,0.267273,0.246808,0.346954,0.216664,0.100722,0.0195584,0.0202801,0.0488953,0.0641576,0.208944,0.234356
-5.125,-51.375,0.439756,0.26649,0.286943,0.476062,0.186952,0.122678,0.0147808,0.0271908,0.0555737,0.149269,0.206219,0.289796
-5.125,-51.125,0.365576,0.321386,0.26511,0.453879,0.241703,0.105068,0.0240921,0.041597,0.0853179,0.132756,0.144008,0.237885
-5.125,-50.875,0.396971,0.296169,0.221082,0.3846,0.233967,0.0458903,0.0467104,0.026078,0.0555893,0.128101,0.123258,0.314774
-5.125,-50.625,0.395945,0.307172,0.259302,0.367914,0.24453,0.0392649,0.0146116,0.0489044,0.0358035,0.100069,0.136791,0.293536
-5.125,-50.375,0.360522,0.319148,0.261625,0.398643,0.236284,0.0425369,0.03441,0.0309473,0.018195,0.125448,0.180328,0.258606
-5.125,-50.125,0.332396,0.495244,0.235617,0.395978,0.193989,0.0322862,0.0374362,0.0351856,0.0218454,0.128537,0.202007,0.258609
-5.125,-49.875,0.396528,0.361611,0.304668,0.441887,0.207994,0.0465379,0.0262821,0.0486446,0.0440736,0.220216,0.16454,0.234755
-5.125,-49.625,0.422845,0.387877,0.395619,0.512298,0.151879,0.0561811,0.0373565,0.0280994,0.0246945,0.285205,0.118638,0.331715
-5.125,-49.375,0.541652,0.454549,0.382995,0.428079,0.17092,0.0321589,0.00654047,0.111361,0.031562,0.231465,0.0769516,0.29644
-5.125,-49.125,0.459482,0.403786,0.352553,0.434094,0.189739,0.0271607,0.000663365,0.0778305,0.0137772,0.226096,0.145419,0.312384
-5.125,-48.875,0.419927,0.338496,0.240852,0.377344,0.165156,0.0250086,0.00170679,0.0253066,0.0275026,0.212337,0.202437,0.321551
-5.125,-48.625,0.480045,0.349733,0.252756,0.420501,0.136543,0.0678472,0.00042822,0.0772042,0.00306052,0.174471,0.213732,0.281209
-5.125,-48.375,0.440852,0.390615,0.246758,0.402898,0.126061,0.112113,0.00165514,0.0213007,0.019304,0.168493,0.220338,0.265936
-5.125,-48.125,0.531805,0.388285,0.258681,0.397575,0.156659,0.0382664,0,0.0185892,0.0168153,0.190442,0.182043,0.291678
-5.125,-47.875,0.484132,0.389453,0.259932,0.396144,0.115861,0.0523962,6.29E-05,0.00219218,0.016455,0.257804,0.133932,0.275108
-5.125,-47.625,0.521509,0.333629,0.199651,0.424183,0.178045,0.0129101,8.75E-05,0.0085367,0.0581904,0.265625,0.13507,0.235654
-5.125,-47.375,0.404759,0.30538,0.170855,0.339724,0.128749,0.0697143,0.003116,0.0113103,0.0449678,0.168987,0.133861,0.229131
-5.125,-47.125,0.286029,0.268289,0.204093,0.392424,0.139347,0.0600318,0.00537191,0.000296122,0.035803,0.158801,0.153066,0.230567
-5.125,-46.875,0.311105,0.227972,0.207445,0.413209,0.0628342,0.0282837,0.0437628,0,0.00959393,0.109713,0.130531,0.201437
-5.125,-46.625,0.277574,0.190041,0.177847,0.380988,0.0408574,0.0090453,0.0443239,0,0.006687,0.0902054,0.113242,0.22142
-5.125,-46.375,0.268381,0.164286,0.148568,0.355853,0.0411717,0.0102061,0.0471019,0,0.00118168,0.0612328,0.0868073,0.174551
-5.125,-46.125,0.237438,0.1574,0.129629,0.374038,0.0578101,0.0151219,0.0609967,0,0.000852485,0.0841136,0.0677523,0.181053
-5.125,-45.875,0.220956,0.180678,0.141048,0.399856,0.0427508,0.0210598,0.0806535,0.000399134,0.000120092,0.0814029,0.0890519,0.126923
-5.125,-45.625,0.232711,0.186087,0.148701,0.413084,0.0424433,0.0211613,0.0625684,0.000557744,7.08E-05,0.0810615,0.102676,0.110764
-5.125,-45.375,0.266949,0.176024,0.120355,0.404413,0.0773284,0.0516577,0.0441583,0.000557113,0,0.0976418,0.0865177,0.120191
-5.125,-45.125,0.267513,0.194304,0.129014,0.441252,0.0639714,0.0999457,0.0526194,0.00265701,0,0.10626,0.0959276,0.147217
-5.125,-44.875,0.232896,0.209662,0.149785,0.407344,0.0682635,0.079485,0.0247669,0.0109886,0.00223313,0.0886378,0.155402,0.18194
-5.125,-44.625,0.23287,0.209464,0.151588,0.44067,0.0723978,0.0774373,0.0333401,0.00387985,0.00345222,0.0817391,0.120954,0.197533
-5.125,-44.375,0.233099,0.20289,0.156595,0.497625,0.100442,0.111026,0.0201055,0.000768175,0.00415167,0.0862153,0.0942717,0.195891
-5.125,-44.125,0.228056,0.221381,0.218014,0.447233,0.110351,0.137313,0.0643427,0.000912845,0.00344046,0.0831266,0.0769955,0.207421
-5.125,-43.875,0.199464,0.254553,0.190555,0.37231,0.148146,0.136844,0.01528,0.000700627,0.00534558,0.100901,0.0641513,0.204339
-5.125,-43.625,0.192283,0.269987,0.205797,0.376349,0.151468,0.103806,0.00235747,0.000903246,0.00527356,0.0955904,0.0729746,0.187162
-5.125,-43.375,0.18882,0.225606,0.209282,0.35831,0.149693,0.128264,0.00566789,0.0014157,0.00481851,0.0992456,0.0695814,0.175382
-5.125,-43.125,0.187743,0.24218,0.234806,0.394996,0.152751,0.122539,0.00844886,0.00176208,0.00612317,0.103878,0.0810268,0.165661
-5.125,-42.875,0.234578,0.230105,0.24778,0.387319,0.161869,0.100684,0.0458806,0.00431407,0.00914753,0.0916625,0.0813152,0.150734
-5.125,-42.625,0.258719,0.185853,0.259778,0.414062,0.145602,0.0848735,0.0339832,0.00255732,0.00999142,0.0883266,0.0676659,0.157008
-5.125,-42.375,0.214645,0.184199,0.270054,0.351363,0.13514,0.109953,0.0318454,0.00585863,0.00922503,0.0850122,0.0571959,0.16385
-5.125,-42.125,0.182876,0.176764,0.27145,0.352355,0.118385,0.075679,0.0225846,0.00588687,0.00859326,0.0805787,0.0410203,0.190531
-5.125,-41.875,0.213157,0.154487,0.288063,0.322937,0.122504,0.059094,0.00351764,0.00698191,0.0014686,0.0861496,0.0305395,0.169702
-5.125,-41.625,0.236183,0.151545,0.363461,0.344376,0.110012,0.0477831,0.00307063,0.0117042,0.000275462,0.0962969,0.0249007,0.182852
-5.125,-41.375,0.23634,0.117539,0.274371,0.266939,0.0976383,0.0450085,0.00017527,0.00626357,0.000596603,0.0786486,0.0191576,0.175822
-5.125,-41.125,0.188188,0.105524,0.206847,0.186553,0.0540427,0.043056,0.00275399,0,0,0.0638257,0.014207,0.157459
-5.125,-40.875,0.188038,0.0743888,0.137202,0.174376,0.0495013,0.0395934,0.000127367,0,0,0.054204,0.00243799,0.148666
-5.125,-40.625,0.162007,0.060739,0.0897693,0.149323,0.0338634,0.0362321,0,0,0,0.0490285,0.00121192,0.162392
-5.125,-40.375,0.147924,0.0368601,0.0707048,0.157605,0.0195952,0.0425179,2.55E-05,0.00018455,0,0.0537216,0.000254028,0.141687
-5.125,-40.125,0.125901,0.0274525,0.0699845,0.156126,0.0135965,0.0594577,0,0.000121535,0,0.0360509,0.000235248,0.118992
-5.125,-39.875,0.0976701,0.0315553,0.0679242,0.247244,0.0510096,0.106007,0.00497211,0.00074581,0.00185872,0.0309083,0.000574268,0.125622
-5.125,-39.625,0.0991319,0.0344557,0.0745113,0.254279,0.0602395,0.115461,0.0136275,0.00203336,0.00278769,0.0305777,0.000523465,0.10377
-5.125,-39.375,0.104603,0.0195731,0.0965792,0.293267,0.0703189,0.105137,0.00991205,0.0078354,0.0032961,0.0286587,0.000481819,0.0934315
-5.125,-39.125,0.117345,0.0225654,0.11215,0.342743,0.067061,0.124209,0.00546487,0.0019019,0.00339597,0.0233085,0.000450552,0.0999593
-5.125,-38.875,0.0850292,0.0238929,0.0950467,0.317717,0.0460655,0.0977173,0.00188357,0.00274521,0.00375748,0.044643,0,0.105012
-5.125,-38.625,0.0928138,0.0242787,0.108723,0.310213,0.079343,0.053114,0.00304419,0.00414876,0.00501917,0.0358535,0.00206114,0.116989
-5.125,-38.375,0.118129,0.0389825,0.114862,0.287485,0.0721984,0.0622652,0.00468833,0.00608093,0.00615593,0.0332597,0,0.121067
-5.125,-38.125,0.138464,0.0347587,0.112666,0.317491,0.0503565,0.0487822,0.0048262,0.00786924,0.00711741,0.0640088,0,0.120494
-5.125,-37.875,0.159485,0.0435072,0.0993777,0.316109,0.0278658,0.0617744,0.00843952,0.00919511,0.00728909,0.0873478,0,0.104239
-5.125,-37.625,0.121183,0.0508294,0.0846909,0.228823,0.0170986,0.0586735,0.00863646,0.0105894,0.00750656,0.0433705,0,0.0805436
-5.125,-37.375,0.118224,0.0430572,0.107862,0.347992,0.0163756,0.0430911,0.0364732,0.011209,0.00804574,0.036664,0,0.0501819
-5.125,-37.125,0.138474,0.0441348,0.15892,0.250854,0.0143152,0.0550882,0.0284115,0.0119593,0.00858214,0.0347141,0,0.0695027
-5.125,-36.875,0.108953,0.0429319,0.0426777,0.238585,0.0328347,0.023127,0.0482068,0.0108274,0.0065362,0.0157502,2.37E-05,0.0535069
-5.125,-36.625,0.0703588,0.0288499,0.0338921,0.249579,0.037831,0.0235596,0.0573195,0.0123748,0.00652536,0.00985088,9.73E-05,0.032549
-5.125,-36.375,0.0395628,0.0332811,0.0373494,0.185273,0.0456006,0.0203204,0.0768938,0.00990475,0.00691227,0.0027896,0,0.0243537
-5.125,-36.125,0.0350383,0.0370835,0.0369389,0.183655,0.0617947,0.0218598,0.0665107,0.0106117,0.00731069,0.000274887,9.87E-05,0.033787
-5.125,-35.875,0.0309568,0.0359551,0.0341435,0.145943,0.0988672,0.022136,0.0842852,0.0138626,0.012156,0,0.00320471,0.0267301
-5.125,-35.625,0.0304679,0.0340309,0.0240618,0.133762,0.11854,0.00777803,0.0835806,0.00196425,0.00663149,0.000426648,0.00516319,0.036532
-5.125,-35.375,0.0366373,0.0481094,0.0333194,0.174462,0.132384,0.0122061,0.119498,0.0031126,0.0111312,0.00150027,0.00645844,0.0507535
-5.125,-35.125,0.0284261,0.0477632,0.0182342,0.25073,0.135729,0.04153,0.23563,0.0206848,0.0198769,0.0026444,0.00825595,0.0660901
-5.125,-34.875,0.00612903,0.0230357,0.033871,0.365125,0.114194,0.152542,0.507782,0.0958871,0.0596667,0.00399194,0.0240417,0.0483468
-5.125,-34.625,0.00846774,0.0230357,0.0453629,0.3225,0.147702,0.145417,0.493185,0.104032,0.0750417,0.00943548,0.033875,0.0314516
-4.875,-76.875,0.245618,0.181786,0.548655,0.236568,0.339712,0.28598,0.169756,0.103543,0.245938,0.288896,0.410525,0.264987
-4.875,-76.625,0.177452,0.171662,0.610388,0.231045,0.31392,0.295089,0.177606,0.0816933,0.215447,0.221649,0.41421,0.306393
-4.875,-76.375,0.173728,0.194056,0.632166,0.250801,0.328267,0.255798,0.153371,0.0640023,0.233304,0.15668,0.380186,0.285316
-4.875,-76.125,0.343296,0.23675,0.61447,0.272901,0.333767,0.23327,0.193578,0.0683868,0.186735,0.1677,0.322073,0.243394
-4.875,-75.875,0.332883,0.402194,0.489225,0.279405,0.327766,0.226498,0.176778,0.0823687,0.139932,0.185512,0.261556,0.313672
-4.875,-75.625,0.393172,0.308283,0.495665,0.260898,0.363864,0.184727,0.205257,0.072066,0.160289,0.274484,0.276579,0.256175
-4.875,-75.375,0.340495,0.267617,0.494029,0.232314,0.363963,0.220156,0.201855,0.0945513,0.175345,0.180787,0.279359,0.174542
-4.875,-75.125,0.356987,0.269764,0.460056,0.21557,0.337278,0.255888,0.191064,0.0937829,0.21596,0.131732,0.27907,0.20815
-4.875,-74.875,0.310301,0.278797,0.404102,0.241396,0.312075,0.182626,0.160347,0.0953411,0.176286,0.222955,0.331091,0.203662
-4.875,-74.625,0.304925,0.216121,0.519961,0.27279,0.311528,0.225085,0.166951,0.12551,0.132061,0.356789,0.342005,0.247644
-4.875,-74.375,0.369638,0.22028,0.517301,0.324524,0.278764,0.237138,0.124203,0.116271,0.138098,0.400235,0.343158,0.243147
-4.875,-74.125,0.423465,0.208609,0.468733,0.253019,0.235201,0.304543,0.15984,0.107929,0.180272,0.288137,0.405764,0.23858
-4.875,-73.875,0.318386,0.242065,0.420159,0.273039,0.187667,0.216552,0.154118,0.12426,0.209747,0.289131,0.321622,0.219108
-4.875,-73.625,0.310311,0.326996,0.402391,0.305931,0.231362,0.250378,0.15825,0.182259,0.195357,0.215871,0.325961,0.162814
-4.875,-73.375,0.297413,0.314318,0.39029,0.368922,0.236153,0.274471,0.175717,0.144272,0.15737,0.17029,0.318745,0.215736
-4.875,-73.125,0.337327,0.328915,0.469159,0.415358,0.162016,0.251003,0.161246,0.102838,0.144571,0.378882,0.297082,0.184439
-4.875,-72.875,0.324509,0.302902,0.395017,0.373322,0.161119,0.23935,0.19615,0.0938299,0.113763,0.355784,0.319372,0.179751
-4.875,-72.625,0.402081,0.359585,0.404555,0.376994,0.123718,0.200789,0.187532,0.0628762,0.0924346,0.338998,0.404644,0.207774
-4.875,-72.375,0.403361,0.352843,0.374401,0.418361,0.11368,0.180202,0.140642,0.107402,0.0922821,0.191763,0.375447,0.194431
-4.875,-72.125,0.414137,0.340059,0.365557,0.405261,0.127616,0.214931,0.135857,0.12555,0.0792015,0.226346,0.419692,0.210658
-4.875,-71.875,0.452248,0.368803,0.398606,0.300913,0.117043,0.2256,0.135612,0.06361,0.0658533,0.220933,0.328012,0.257339
-4.875,-71.625,0.398559,0.388766,0.407206,0.335354,0.135548,0.228402,0.158955,0.123879,0.0853633,0.251915,0.331812,0.290762
-4.875,-71.375,0.439178,0.449696,0.330407,0.356394,0.156539,0.226497,0.193896,0.0970839,0.0926963,0.31384,0.423203,0.257054
-4.875,-71.125,0.520183,0.464236,0.347671,0.3539,0.166326,0.228875,0.173536,0.0870639,0.121973,0.370548,0.486348,0.295834
-4.875,-70.875,0.517621,0.486711,0.430104,0.358601,0.283459,0.28094,0.162806,0.0959308,0.122841,0.313785,0.524329,0.302342
-4.875,-70.625,0.506397,0.430785,0.433211,0.343366,0.287299,0.311373,0.137585,0.113976,0.119542,0.240489,0.454108,0.259791
-4.875,-70.375,0.504725,0.474456,0.447895,0.326794,0.291764,0.327539,0.1446,0.116934,0.132077,0.240521,0.494773,0.278159
-4.875,-70.125,0.46562,0.471706,0.47466,0.321381,0.289524,0.366079,0.197827,0.108669,0.234642,0.29653,0.417583,0.311507
-4.875,-69.875,0.447616,0.416894,0.495918,0.314904,0.329609,0.349584,0.220039,0.0936623,0.249954,0.240264,0.468059,0.401593
-4.875,-69.625,0.505196,0.42008,0.52647,0.373054,0.285926,0.351824,0.143533,0.102079,0.222077,0.189502,0.570777,0.46614
-4.875,-69.375,0.423738,0.410544,0.453309,0.382776,0.272488,0.309103,0.124398,0.145497,0.15673,0.218259,0.525466,0.45451
-4.875,-69.125,0.389237,0.471704,0.418827,0.401685,0.282019,0.318414,0.102143,0.145608,0.157362,0.251588,0.438195,0.421486
-4.875,-68.875,0.370632,0.508602,0.390531,0.39126,0.298054,0.325929,0.0828393,0.103989,0.214122,0.2845,0.406972,0.521478
-4.875,-68.625,0.398302,0.538245,0.487747,0.369034,0.328236,0.28791,0.0661575,0.0761154,0.228284,0.371172,0.427339,0.406465
-4.875,-68.375,0.349492,0.498504,0.447455,0.37424,0.298859,0.339753,0.0521236,0.0788294,0.184097,0.326619,0.370152,0.309794
-4.875,-68.125,0.451869,0.358813,0.475431,0.397112,0.399492,0.326132,0.0671098,0.0741202,0.179489,0.270482,0.337279,0.411566
-4.875,-67.875,0.602102,0.290228,0.574287,0.42696,0.378386,0.318115,0.0764873,0.101366,0.167458,0.28534,0.364617,0.353812
-4.875,-67.625,0.60272,0.260111,0.559889,0.370673,0.298766,0.307294,0.0610579,0.0517745,0.14978,0.269933,0.28366,0.345125
-4.875,-67.375,0.570094,0.261314,0.63382,0.333122,0.265996,0.285597,0.0840913,0.072563,0.147907,0.344035,0.267392,0.437049
-4.875,-67.125,0.549266,0.3088,0.421098,0.322225,0.276296,0.266334,0.128208,0.193185,0.146689,0.346731,0.465577,0.480296
-4.875,-66.875,0.492605,0.430242,0.412883,0.300084,0.290887,0.412253,0.0955345,0.122423,0.121852,0.329393,0.377026,0.396656
-4.875,-66.625,0.492858,0.464984,0.436553,0.365295,0.260679,0.356277,0.101626,0.103097,0.155555,0.212741,0.354616,0.415785
-4.875,-66.375,0.428807,0.408936,0.342601,0.434429,0.274551,0.266761,0.0762871,0.0720267,0.205599,0.182995,0.295447,0.412466
-4.875,-66.125,0.432168,0.345292,0.307362,0.396228,0.254881,0.189513,0.109114,0.0576613,0.176138,0.280524,0.33206,0.428972
-4.875,-65.875,0.444207,0.351961,0.365142,0.430828,0.217706,0.210756,0.103354,0.0505212,0.0935492,0.258184,0.308178,0.441278
-4.875,-65.625,0.456729,0.368746,0.439621,0.455897,0.21653,0.237046,0.126557,0.0499915,0.11258,0.202566,0.313774,0.473498
-4.875,-65.375,0.482026,0.349743,0.430418,0.439194,0.282789,0.315856,0.108729,0.0658942,0.152464,0.265946,0.315902,0.518626
-4.875,-65.125,0.456597,0.388517,0.411641,0.339754,0.249394,0.320472,0.0927471,0.0601988,0.0697106,0.173242,0.35085,0.522091
-4.875,-64.875,0.425184,0.463827,0.38632,0.361628,0.20352,0.212358,0.0998941,0.0487568,0.0789871,0.153471,0.293409,0.46116
-4.875,-64.625,0.448476,0.47793,0.399604,0.432084,0.198813,0.155128,0.10862,0.0354356,0.0764217,0.151137,0.265335,0.486227
-4.875,-64.375,0.479559,0.442403,0.39912,0.509767,0.237556,0.151393,0.0998232,0.028093,0.0815386,0.139656,0.262797,0.446799
-4.875,-64.125,0.436082,0.453944,0.42603,0.519388,0.215428,0.220688,0.127406,0.0304701,0.119857,0.109666,0.263777,0.448266
-4.875,-63.875,0.449751,0.368199,0.413027,0.475153,0.22369,0.184425,0.0968795,0.0366449,0.114372,0.183594,0.194839,0.473952
-4.875,-63.625,0.457805,0.353857,0.410578,0.531654,0.240712,0.227815,0.0754439,0.0507851,0.109668,0.198812,0.19012,0.5449
-4.875,-63.375,0.496951,0.311969,0.442894,0.525653,0.240355,0.252537,0.080226,0.0490847,0.0843691,0.146192,0.239559,0.516183
-4.875,-63.125,0.490664,0.327498,0.451835,0.563694,0.230744,0.192184,0.0907053,0.0350411,0.131271,0.19814,0.213628,0.424393
-4.875,-62.875,0.615843,0.3226,0.522033,0.584221,0.207613,0.250351,0.0767219,0.0431325,0.101074,0.154216,0.185295,0.405446
-4.875,-62.625,0.549582,0.330105,0.521681,0.591226,0.256533,0.190377,0.0726156,0.0579781,0.0914923,0.12081,0.206396,0.405098
-4.875,-62.375,0.537324,0.394531,0.42809,0.625418,0.261065,0.198655,0.104448,0.0623985,0.151692,0.136037,0.224171,0.409682
-4.875,-62.125,0.494188,0.389506,0.46623,0.678507,0.268959,0.224203,0.107853,0.0704259,0.24717,0.165241,0.194448,0.370826
-4.875,-61.875,0.52313,0.422201,0.380529,0.610437,0.284443,0.260928,0.105836,0.0573091,0.211773,0.165733,0.223861,0.387354
-4.875,-61.625,0.509656,0.471387,0.351197,0.591561,0.274716,0.234874,0.105377,0.0440183,0.202189,0.208143,0.258706,0.264524
-4.875,-61.375,0.500398,0.421654,0.314756,0.549472,0.269114,0.237066,0.102477,0.040312,0.173514,0.215286,0.219718,0.245569
-4.875,-61.125,0.515735,0.435227,0.388276,0.549104,0.216177,0.243706,0.0892937,0.0502467,0.145719,0.176006,0.228945,0.298519
-4.875,-60.875,0.503604,0.469307,0.383456,0.563372,0.223701,0.236397,0.0852873,0.0406442,0.119941,0.166684,0.225025,0.312112
-4.875,-60.625,0.503771,0.452175,0.359511,0.582284,0.283812,0.234049,0.0900958,0.0403398,0.109289,0.191932,0.240102,0.364669
-4.875,-60.375,0.453449,0.445872,0.394042,0.542341,0.216331,0.249844,0.0954998,0.0331344,0.103021,0.182621,0.214293,0.342931
