LAT,LON,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
-36.875,-55.625,0.00991935,0.0466964,0.14746,0.0325833,0.140403,0.07575,0.21504,0.13996,0.0574583,0.104758,0.167917,0.055121
-36.875,-55.375,0.0174597,0.0700893,0.14871,0.034625,0.151008,0.0752917,0.150121,0.126613,0.0556667,0.0960887,0.159958,0.0643145
-36.875,-55.125,0.0229839,0.0975,0.155887,0.030375,0.141048,0.0677917,0.166089,0.0927419,0.06075,0.0998387,0.168708,0.0558468
-36.875,-54.875,0.0218548,0.0717411,0.152298,0.029625,0.0791129,0.0546667,0.11996,0.075,0.0910833,0.169637,0.211333,0.0258871
-36.875,-54.625,0.0209274,0.0786607,0.133992,0.03675,0.08625,0.0610833,0.110403,0.0620968,0.106292,0.165121,0.222833,0.0112097
-36.875,-54.375,0.024879,0.0710714,0.169113,0.0380833,0.0840726,0.0659167,0.119073,0.0555645,0.130333,0.140605,0.225667,0.00995968
-36.875,-54.125,0.0335081,0.0676339,0.171855,0.009375,0.0894355,0.117708,0.114153,0.0558871,0.165833,0.111815,0.255792,0.0145564
-36.875,-53.875,0.0285484,0.06625,0.110645,0.0116667,0.0909677,0.108958,0.127097,0.0587097,0.160625,0.113629,0.401833,0.0160887
-36.875,-53.625,0.0320565,0.0792857,0.0880645,0.008,0.104113,0.127625,0.124153,0.0747581,0.14,0.135685,0.3725,0.0127823
-36.875,-53.375,0.0210887,0.0894196,0.0821371,0.0075,0.124476,0.120625,0.126855,0.0777016,0.12575,0.237298,0.331667,0.00971774
-36.875,-53.125,0.0178226,0.114018,0.10496,0.00658333,0.155726,0.1045,0.163871,0.0834274,0.0934167,0.217661,0.335708,0.00342742
-36.875,-52.875,0.0281452,0.0710714,0.116573,0.00483333,0.108347,0.117333,0.132177,0.136169,0.0609167,0.166169,0.340125,0.00375
-36.875,-52.625,0.0210081,0.0559821,0.123831,0.017,0.126048,0.131583,0.129798,0.149476,0.0680833,0.146935,0.350792,0.00370968
-36.875,-52.375,0.0172581,0.0545089,0.117823,0.0262917,0.148306,0.114542,0.103992,0.16379,0.070125,0.158145,0.30475,0.0107258
-36.875,-52.125,0.0174597,0.0766518,0.139395,0.0235833,0.154718,0.126125,0.0921371,0.13621,0.0777917,0.151371,0.258375,0.0185081
-36.875,-51.875,0.0328226,0.14933,0.135968,0.0376667,0.167298,0.101,0.0664516,0.114274,0.0620417,0.14004,0.213,0.0141129
-36.875,-51.625,0.0424597,0.138884,0.180282,0.037,0.168185,0.0936667,0.082379,0.09625,0.0507917,0.114153,0.2045,0.019879
-36.875,-51.375,0.0498387,0.127009,0.183669,0.0387917,0.213266,0.113167,0.0807258,0.0799193,0.063,0.117298,0.226458,0.040121
-36.875,-51.125,0.0550403,0.114152,0.214637,0.0455833,0.219073,0.140708,0.0708065,0.0498387,0.0749167,0.123548,0.233125,0.0427016
-36.875,-50.875,0.0445565,0.143348,0.241734,0.0510833,0.204798,0.228333,0.103024,0.0589919,0.094625,0.124798,0.257875,0.0294355
-36.875,-50.625,0.0353226,0.149866,0.211774,0.054,0.214274,0.190042,0.100927,0.0608468,0.09475,0.124032,0.239625,0.0250403
-36.875,-50.375,0.0370161,0.177366,0.179839,0.04625,0.273387,0.185042,0.0921371,0.0675403,0.060875,0.0834677,0.233458,0.0223387
-36.875,-50.125,0.0441532,0.216518,0.15871,0.0340833,0.210323,0.19025,0.08625,0.0637903,0.0412083,0.07875,0.265042,0.0258065
